distance
28.71425655641799
27.0098103175882
27.0098103175882
25.58730202888807
22.83729115917584
22.83729115917584
22.43279902687533
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
21.712397871755915
