x,y,z
-15.999999999999977,1.4366908882000289e-09,5.000000000000005
-16.000320169726002,0.0006048102370011609,4.999932318896288
-16.001278816136804,0.0024161449726996576,4.999729637041981
-16.002872923072644,0.005429583005808264,4.9993924955595785
-16.005099181332945,0.009640984912868921,4.998921434171466
-16.007953992243266,0.015046490311901549,4.998316991222035
-16.011433471050232,0.021642513582132473,4.997579703700811
-16.01553345014941,0.02942573947979095,4.996710107266689
-16.02024948215093,0.03839311865294377,4.995708736273136
-16.025576842787885,0.0485418630584077,4.9945761237944115
-16.031510533672304,0.059869441283349735,4.99331280165267
-16.038045284903784,0.07237357377443072,4.991919300446044
-16.045175557535657,0.08605222797683013,4.990396149577562
-16.052895545903667,0.10090361338568973,4.98874387728494
-16.06119917982211,0.11692617651233539,4.986963010671187
-16.07008012665244,0.1341185957673271,4.985054075735968
-16.07953179324934,0.15247977626264872,4.983017597407791
-16.089547327789095,0.17200884453488463,4.9808540995768755
-16.100119621485387,0.19270514319149,4.978564105128718
-16.111241310197304,0.2145682254818856,4.976148135978343
-16.122904775934774,0.23759784979520812,4.973606713105212
-16.135102148265986,0.2617939740865214,4.970940356588724
-16.14782530563206,0.28715675023289794,4.9681495856443
-16.16106587657375,0.31368651832130384,4.965234918660048
-16.174815240874995,0.3413838008694638,4.962196873233932
-16.189064530628382,0.37024929698149756,4.959035966211507
-16.20380463122725,0.4002838764395531,4.955752713724033
-16.2190261822893,0.4314885737329228,4.952347631227141
-16.234719578516607,0.46386458202600594,4.948821233539882
-16.25087497049675,0.49741324706643386,4.945174034884171
-16.267482265449917,0.5321360610345861,4.941406548924631
-16.284531127926673,0.5680346563359718,4.9375192888087795
-16.30201098046118,0.6051107993374151,4.933512767207557
-16.319911004184526,0.643366384048617,4.929387496356133
-16.338220139402893,0.6828034257500792,4.925143988095024
-16.356927086145117,0.7234240545686931,4.920782753911447
-16.376020304684378,0.7652305090022556,4.91630430498093
-16.395488016038534,0.8082251293939884,4.911709152209129
-16.41531820245357,0.8524103513584276,4.906997806273797
-16.435498607874887,0.8977886991597681,4.902170777666996
-16.456016738410725,0.9443627790440151,4.897228576737383
-16.476859862792182,0.9921352725260033,4.892171713732686
-16.498015012834383,1.0411089296327738,4.887000698842206
-16.51946898390296,1.0912865621043677,4.881716042239485
-16.54120833539034,1.1426710365534254,4.876318254124977
-16.56321939120602,1.1952652675849351,4.8708078447687955
-16.585488240285084,1.2490722108773964,4.865185324553435
-16.608000737119248,1.3040948562267745,4.859451204016586
-16.630742502314455,1.3603362205547678,4.853605993893827
-16.65369892317918,1.4177993408826604,4.847650205161353
-16.676855154347535,1.476487267272305,4.841584349078606
-16.70019611844116,1.53640305573581,4.835408937230866
-16.723706506773787,1.5975497611153262,4.829124481571733
-16.7473707801025,1.6599304299346707,4.822731494465478
-16.771173169429428,1.7235480932243827,4.81623048872931
-16.795097676857715,1.7884057593218006,4.809621977675452
-16.819128076505553,1.8545064066480628,4.802906475153081
-16.843247915481825,1.9218529764635957,4.796084495590087
-16.86744051492714,1.9904483656042007,4.789156554034612
-16.8916889711236,2.0602954191992207,4.782123166196393
-16.915976156677093,2.1313969233741745,4.774984848487871
-16.940284721775228,2.203755597939486,4.767742118065065
-16.964597095524482,2.2773740890675076,4.760395492868132
-16.988895487369795,2.3522549619599302,4.752945491661726
-17.013161888599814,2.4284006935077014,4.745392634075014
-17.037378073940957,2.505813664945691,4.737737440641363
-17.061525603243386,2.584496154504261,4.729980432837772
-17.085585823261933,2.664450330060367,4.722122133123895
-17.10953986953481,2.745678241790094,4.71416306498074
-17.13336866836306,2.828181814825628,4.706103752949025
-17.15705293889349,2.9119628419186845,4.697944722667099
-17.18057319530771,2.9970229761132297,4.689686500908504
-17.203909749120037,3.0833637234301072,4.681329615619125
-17.22704271158665,3.170986435566094,4.6728745959539
-17.249951996228493,3.2598923026103113,4.664321972313111
-17.272617321470296,3.3500823457806588,4.6556722763782235
-17.295018213397924,3.441557410183182,4.646926041147252
-17.317134008636295,3.534318157597295,4.638083800969673
-17.338943857349836,3.6283650592898504,4.629146091580823
-17.3604267263676,3.7236983888609503,4.62011345013583
-17.381561402434816,3.8203182151248245,4.6109864152430164
-17.402326495592675,3.9182243950286586,4.601765526996776
-17.422700442688093,4.017416566612757,4.592451327009942
-17.44266151101503,4.117894142015128,4.583044358445572
-17.462187802088685,4.219656300523931,4.573545166048224
-17.48125725555428,4.322701981681068,4.563954296174632
-17.499847653231306,4.427029878440173,4.554272296823804
-17.517936623294723,4.5326384303827885,4.544499717666579
-17.535501644593914,4.639525816995746,4.53463711007452
-17.55252005111053,4.747689951013696,4.524685027148253
-17.568969036555945,4.8571284718301,4.514644023745166
-17.584825659109015,4.967838738980388,4.504514656506493
-17.600066846294848,5.079817825700895,4.494297483883754
-17.61466940000492,5.193062512567226,4.483993066164542
-17.628610001659048,5.307569281215895,4.473601965497697
-17.64186521750934,5.423334308152732,4.46312474591777
-17.654411504086283,5.540353458652171,4.452561973368841
-17.66622521378705,5.658622280750776,4.441914215727671
-17.67728260060571,5.778135999339279,4.431182042826138
-17.68755982600533,5.898889510356655,4.420366026473001
-17.697032964931378,6.0208773750901825,4.409466740474955
-17.70567801196611,6.144093814585403,4.39848476065699
-17.71347088762317,6.268532704169828,4.387420664882009
-17.72038744478168,6.394187568094249,4.376275033069735
-17.726403475259087,6.521051574295642,4.365048447214916
-17.731494716521507,6.649117529285497,4.35374149140474
-17.73563685853059,6.778377873167466,4.342354751835565
-17.73880555072563,6.908824674788319,4.3308888168288435
-17.74097640913944,7.04044962702598,4.31934427684635
-17.742125023646487,7.17324404221865,4.307721724504599
-17.742226965341704,7.307198847738794,4.2960217545885335
-17.741257794047996,7.442304581715907,4.2842449640644364
-17.739193065950797,7.578551388911796,4.27239195209202
-17.736008341357266,7.715929016752449,4.260463320035828
-17.731679192578262,7.854426811519881,4.248459671475759
-17.726181211930548,7.994033714708088,4.236381612216856
-17.71949001985693,8.134738259546591,4.224229750298276
-17.71158127316159,8.276528567695387,4.212004696001489
-17.702430673358073,8.41939234611488,4.1997070618576355
-17.692013975126965,8.563316884114405,4.18733746265412
-17.680306994880308,8.708289050582978,4.1748965154403646
-17.66728561942972,8.8542952914056,4.162384839532779
-17.652925814754994,9.00132162706876,4.149803056518876
-17.63720363486965,9.149353650458385,4.13715179026062
-17.620095230780276,9.298376524853552,4.124431666896918
-17.601576859535786,9.448374982119441,4.111643314845278
-17.581624893363056,9.599333321102254,4.098787364802712
-17.56021582888497,9.751235406229824,4.085864449745725
-17.537326296417028,9.904064666320368,4.072875204929531
-17.512933069338416,10.057804093602673,4.059820267886419
-17.48701307353327,10.212436242950583,4.0467002784233
-17.459543396897963,10.367943231334362,4.033515878618398
-17.430501298909924,10.524306737491752,4.020267712817155
-17.399864220253495,10.681508001821351,4.006956427627239
-17.36760979249814,10.839527826500742,3.9935826719127734
-17.333715847824436,10.998346575831722,3.9801470967876953
-17.298160428792773,11.157944176814965,3.9666503556083024
-17.260921798150143,11.318300119956325,3.953093103964953
-17.221978448669653,11.479393460306758,3.9394759996729354
-17.181309113017903,11.641202818737831,3.925799702762496
-17.138892773644937,11.80370638345463,3.9120648754680625
-17.094708672691414,11.966881911747837,3.8982721822165893
-17.04873632190772,12.130706731986441,3.8844222896151193
-17.00095551257948,12.295157745852537,3.8705158664374832
-16.951346325453972,12.460211430819712,3.8565535836101756
-16.899889140661873,12.62584384287576,3.8425361141974403
-16.84656464762853,12.79203061949141,3.8284641333854763
-16.79135385496916,12.958746982835244,3.814338318465857
-16.734238100362067,13.125967743236165,3.8001593488181307
-16.675199060394085,13.293667302893645,3.7859279058915782
-16.614218760372232,13.461819659836339,3.7716446731862074
-16.55127958409567,13.630398412129473,3.7573103362328544
-16.486364283582017,13.799376762330937,3.7429255825725747
-16.41945598874171,13.968727522196282,3.7284911017351474
-16.350538216994668,14.138423117632449,3.714007585216841
-16.279594882822813,14.30843559389971,3.6994757264573206
-16.206610307252458,14.478736621061698,3.68489622081582
-16.131569227260375,14.649297499682564,3.6702697655464904
-16.0544568050972,14.82008916677063,3.6555970597729748
-15.975258637522181,14.9910822019676,3.6408788044622056
-15.893960764942825,15.162246833982085,3.6261157023974167
-15.810549680453349,15.333552947266206,3.6113084581503916
-15.725012338765639,15.504970088933874,3.5964577780529483
-15.637336165026463,15.676467475919,3.581564370167675
-15.547509063514884,15.848014002371906,3.5666289442578756
-15.455519426213375,16.01957824729195,3.5516522117567986
