x,y,z
-9.999999999102057,10.00000000089792,20.0
-9.930992974362967,9.914069640967496,19.832418613710487
-9.74246232024041,9.6766554053048,19.37154806790753
-9.456860694372933,9.314673941992801,18.68113919596167
-9.096166420600216,8.856017438235744,17.829855626595673
-8.687986331195525,8.334531878087088,16.89294449263763
-8.2693426904643,7.792257159568056,15.950272026763285
-7.888665232225946,7.279426099343972,15.08136950441226
-7.613371529099637,6.859025478012745,14.394778449980405
-7.487879343210874,6.566607644993036,13.805828805189524
-7.448962834041127,6.339990640796788,13.27724947235853
-7.397723505749605,6.092795879372543,12.772156341269367
-7.334408426392283,5.82796741003596,12.290716546983933
-7.2592348911803875,5.548380828511694,11.832921021927739
-7.172412726789002,5.256826408923023,11.398605487954349
-7.0741637752611535,4.9559946555329955,10.987470343390195
-6.964738502802343,4.648463919479209,10.599099361005754
-6.844429739916674,4.33668978064802,10.232977142944852
-6.713583608426045,4.022995947232808,9.88850530446803
-6.572607729796847,3.709566474230164,9.56501738023356
-6.421976839567179,3.3984391463517247,9.261792465077434
-6.262235956025739,3.0914999100888387,8.978067616196553
-6.094001268949251,2.790478273726157,8.713049055622637
-5.917958927273581,2.496943622911904,8.46592222122743
-5.734861913980991,2.212302423050343,8.235860721537474
-5.545525202988242,1.93779629848197,8.022034254659607
-5.3508193970143925,1.6745009924275465,7.823615554905661
-5.151663047750487,1.423326221310808,7.639786432516052
-4.9490138604820615,1.1850164426911043,7.469742972453018
-4.743858984861054,0.9601525580002555,7.31269995778018
-4.5372045919305535,0.7491545699667816,7.167894581857004
-4.3300649348507445,0.5522852104102058,7.034589511625807
-4.123451087076117,0.36965454738367975,6.912075361804468
-3.918359546975189,0.20122557181995732,6.799672636951186
-3.715760892018126,0.046820753276383,6.6967331952504825
-3.516588658625464,-0.09387045754058473,6.60264128457888
-3.321728615509166,-0.2212832146853682,6.516814198025013
-3.1320085887898346,-0.33596800003368615,6.438702592630107
-2.9481889862979713,-0.43858054595225204,6.36779051173596
-2.770954156245412,-0.5298710336626149,6.303595148023774
-2.6009047018929357,-0.6106726565453457,6.245666381133305
-2.4385508589846783,-0.6818896499943565,6.193586120694977
-2.284307026645875,-0.7444849006807305,6.1469674827074465
-2.1384875252654343,-0.7994672579287158,6.105453824463888
-2.0013036367611257,-0.8478786780769402,6.0687176606796935
-1.8728619637449535,-0.890781338962119,6.036459481107564
-1.753164124694834,-0.9292448658236916,6.008406487742748
-1.6421077825540433,-0.9643338118318889,5.984311267720191
-1.539488984501714,-0.9970955359788312,5.963950416180814
-1.4450057712721147,-1.0285486181849095,5.94712312173046
-1.3582629956578927,-1.0596719461523345,5.93364972562362
-1.2787782720357423,-1.0913946007922488,5.9233702644661195
-1.205988962215891,-1.1245866570612102,5.916143005036803
-1.139260087943718,-1.1600510049209127,5.911842978767388
-1.0778930472551613,-1.1985162810852636,5.910360522481884
-1.0211350008623792,-1.2406309864926799,5.9115998311717854
-0.9681887860381828,-1.2869588473292084,5.915477527859911
-0.918223209252675,-1.3379754592574016,5.921921254974417
-0.8703835652178391,-1.3940662356305906,5.930868291105462
-0.8238022290867708,-1.4555256612638847,5.942264196540248
-0.7776091703501549,-1.5225578341751356,5.956061490559429
-0.7309422414306621,-1.595278258982931,5.972218363120428
-0.6829571009970754,-1.6737168377265013,5.990697423243375
-0.6328366414491265,-1.757821987107472,6.011464486145549
-0.5797998016557161,-1.8474657958709866,6.034487400934596
-0.5231096596099286,-1.9424501225313842,6.059734920462279
-0.4620807149017876,-2.0425135221494752,6.087175614754721
-0.3960852874791443,-2.147338881580513,6.116776829266574
-0.3245589767191497,-2.256561635671991,6.148503689051341
-0.24700514300435564,-2.369778432382275,6.182318149794611
-0.16299839241953584,-2.4865561127388234,6.218178096518148
-0.07218706349308968,-2.606440871921208,6.256036490628067
0.025705267250891513,-2.728967470450087,6.2958405658478345
0.13087922711682012,-2.853668369341441,6.337531073444965
0.24345998667353863,-2.980082669953494,6.3810415770284274
0.3634984324453482,-3.1077647478740333,6.4262977970602675
0.4909730954919957,-3.236292480298517,6.47321700509164
0.6257927472615668,-3.3652749776308633,6.521707467597701
0.7677995647405877,-3.4943597421842467,6.571667939151461
0.9167727595375141,-3.6232391895314295,6.622987204541471
1.0724325601531493,-3.7516564809224806,6.675543669305315
1.2344444333036217,-3.8794106279200458,6.7292049980213555
1.402423428714719,-4.006360842678726,6.7838277995752065
1.5759385322101824,-4.132430118816481,6.839257358498662
1.7545169140511858,-4.257608038315031,6.89532741136764
1.937647963201758,-4.3819528090942335,6.95185996714497
2.1247870033355123,-4.505592545616844,7.008665170264269
2.3153585927882863,-4.628725810914006,7.0655412051770705
2.508759318128612,-4.751621442632306,7.122274241025497
2.7043599993958507,-4.874617687983967,7.178638415062453
2.901507234194505,-4.998120672759844,7.234395853419594
3.0995242176034163,-5.122602227808847,7.289296727824157
3.297710785161464,-5.248597092594169,7.343079346889226
3.495342636964277,-5.376699509645229,7.395470280650633
3.694103873136388,-5.505926838930381,7.446184517098416
3.8947633111182287,-5.634552489420108,7.495841972221912
4.095851291479503,-5.760967427534046,7.5461815329728275
4.296999789383918,-5.885247616905743,7.597204785713179
4.4978522787739585,-6.007474572368547,7.648910516974819
4.698064187744453,-6.127733731315786,7.701294462316242
4.897303273765802,-6.246112909813155,7.754349080311141
5.095249928615404,-6.362700847679713,7.8080633513616835
5.291597422039141,-6.47758584566305,7.8624226009580624
5.486052092311833,-6.59085449685606,7.917408346935472
5.678333491007299,-6.702590513630181,7.972998170209957
5.868174488438992,-6.812873650581957,8.029165608406483
6.055321345402593,-6.921778723296419,8.085880071726775
6.239533756047373,-7.029374722115083,8.14310678033986
6.420584865936494,-7.1357240195480705,8.200806722518113
6.598261268627175,-7.240881669483541,8.258936632683472
6.772362983420228,-7.344894795914639,8.317448988475157
6.942703416293297,-7.447802068520338,8.37629202590068
7.109109305450147,-7.549633262094924,8.435409771587857
7.27142065238644,-7.65040889651938,8.494742091116468
7.429490638896848,-7.750139953699401,8.554224752375346
7.583185530022659,-7.84882766765956,8.613789502863447
7.732384562569445,-7.94646338377698,8.673364159834351
7.876979818503922,-8.043028482958409,8.73287271217012
8.016876082269949,-8.138494366412276,8.792235432865345
8.151990680841573,-8.232822496538894,8.85136900100474
8.282253305155063,-8.325964489359588,8.910186632128609
8.407605811427558,-8.417862253824964,8.968598215898401
8.528002000775748,-8.508448173289539,9.02651046000351
8.643407375489076,-8.597645324407946,9.08382703928526
8.753798870286126,-8.685367728703746,9.14044874910011
8.859164556885116,-8.771520632080797,9.196273661997179
8.959503320246855,-8.856000807593531,9.2511972868488
9.054824504896505,-8.938696876864356,9.3051127296439
9.145147529796171,-9.019489645635616,9.357910855235453
9.230501470317003,-9.098252449071557,9.409480449422333
9.310924605949157,-9.174851502579212,9.459708380845095
9.386463932478282,-9.24914625410183,9.508479762281196
9.457174637453674,-9.320989734051535,9.555678111042711
9.523119537864291,-9.390228899289376,9.601185508301871
9.584368479029505,-9.456704967832861,9.644882757304057
9.640997693789735,-9.520253741273184,9.68664954056714
9.69308912115459,-9.58070591221559,9.726364576315515
9.740729683622803,-9.637887354419782,9.763905774552995
9.784010522434132,-9.691619393708157,9.799150393342623
9.823026190040434,-9.741719058136027,9.83197519603258
