theta1,theta2,theta3,theta4,theta5
3.1415926535,-0.9030865823619687,2.1246196420553805,1.9200595938963783,8.979318433952318e-11
3.141192304764915,-0.9032719997752128,2.123899989055348,1.9198485225799535,-0.0030224096501287865
3.140003559505055,-0.9037937296719982,2.1217647595096785,1.919221192075422,-0.011950825280128552
3.1380448691385148,-0.9045999885379054,2.118249547600015,1.918186427549897,-0.0265770264155569
3.135334685083387,-0.9056389928585142,2.1133899475079994,1.916753054170492,-0.04669279267176459
3.131891458757766,-0.9068589591194052,2.107221553415275,1.91492989710432,-0.07208990366410242
3.1277336415797463,-0.9082081038061581,2.099779959503483,1.9127257815184944,-0.1025601390079212
3.122879684967421,-0.9096346434043535,2.0911007599542675,1.9101495325801292,-0.13789527831857168
3.1173480403388836,-0.9110867943995714,2.0812195489492695,1.9072099754563374,-0.17788710121140458
3.1111571591122287,-0.9125127732773918,2.070171920670133,1.9039159353142323,-0.2223273873017708
3.10432549270555,-0.9138607965233951,2.057993469298499,1.9002762373209274,-0.27100791620502096
3.0968714925369403,-0.9150790806231615,2.044719789016011,1.8962997066435365,-0.323720467536506
3.088813610024495,-0.9161158420622708,2.030386474004311,1.8919951684491723,-0.38025682091157675
3.0801702965863065,-0.9169192973263035,2.015029118445042,1.8873714479049484,-0.4404087559455837
3.0709600036404696,-0.9174376629008397,1.9986833165198459,1.8824373701779784,-0.503968052253878
3.061201182605078,-0.9176191552714595,1.9813846624103655,1.8772017604353757,-0.5707264894518101
3.050912284898225,-0.9174119909237431,1.9631687502982433,1.8716734438442535,-0.6404758471547309
3.0401117619380047,-0.9167643863432708,1.9440711743651218,1.8658612455717256,-0.7130079049779912
3.0288180651425107,-0.9156245580156226,1.9241275287926434,1.8597739907849047,-0.788114442536942
3.0170496459298377,-0.9139407224263787,1.9033734077624507,1.8534205046509047,-0.8655872394469335
3.0048249557180786,-0.9116610960611193,1.8818444054561863,1.846809612336839,-0.945218075323317
2.9921624459253273,-0.9087338954054246,1.8595761160554922,1.8399501390098207,-1.0267987297814432
2.979080567969678,-0.9051073369448747,1.8366041337420116,1.8328509098369634,-1.1101209824366627
2.965597773269224,-0.9007296371650497,1.8129640526973865,1.8255207499853805,-1.1949766129043264
2.9517325132420598,-0.8955490125515299,1.7886914671032597,1.8179684846221853,-1.2811574007997855
2.9375032393062788,-0.8895136795898952,1.7638219711412737,1.8102029389144911,-1.36845512573839
2.922928402879975,-0.8825718547657263,1.7383911589930703,1.8022329380294118,-1.456661567335491
2.9080264553812416,-0.8746717545646031,1.7124346248402929,1.7940673071340603,-1.5455685052064392
2.8928158482281736,-0.8657615954721055,1.6859879628645835,1.7857148713955502,-1.6349677189665859
2.8773150328388635,-0.8557895939738142,1.6590867672475849,1.7771844559809948,-1.724650988231281
2.861542460631406,-0.8447039665553088,1.6317666321709394,1.7684848860575073,-1.8144100926158762
2.8455165830238953,-0.8324529297021697,1.6040631518162896,1.7596249867922016,-1.9040368117357211
2.8292558514344237,-0.818984699899977,1.576011920365278,1.7506135833521907,-1.9933229252061677
2.8127787172810867,-0.8042474936343114,1.5476485319995468,1.7414595009045881,-2.082060212642566
2.796103631981977,-0.7881895273907521,1.5190085809007388,1.7321715646165072,-2.1700404536602678
2.7792490469551887,-0.7707590176548802,1.4901276612504966,1.7227585996550616,-2.257055427874622
2.7622334136188154,-0.7519041809122753,1.4610413672304619,1.7132294311873644,-2.342896914900982
2.7450751833909517,-0.7315732336485177,1.4317852930222787,1.703592884380529,-2.427356694354696
2.7277928076896902,-0.7097143923491875,1.402395032807588,1.6938577844016687,-2.510226545851116
2.710404737933126,-0.6862758734998651,1.3729061807680332,1.6840329564178975,-2.591298249005593
2.6929294255393526,-0.6612058935861308,1.3433543310852567,1.6741272255963282,-2.6703635834334776
2.675385321926463,-0.6344526690935641,1.3137750779409003,1.6641494171040743,-2.74721432875012
2.6577908785125524,-0.6059644165077457,1.2842040155166072,1.6541083561082492,-2.8216422645708716
2.640164546715713,-0.5756893523142556,1.2546767379940198,1.6440128677759667,-2.893439170511084
2.62252477795404,-0.5435756929986739,1.2252288395547806,1.6338717772743396,-2.9623968261861044
2.604890023645627,-0.5112689257447418,1.1958959143805319,1.6236939097704817,-3.028307011211288
2.5872787352085664,-0.47986130956189904,1.1667135566529159,1.613488090431506,-3.0909615052019834
2.5697093640609543,-0.44934144348493965,1.137717360553576,1.6032631444245264,-3.150152087773541
2.552200361620883,-0.41969792654865734,1.108942920264154,1.593027896916656,-3.2056705385413147
2.534770179306446,-0.39091935778784515,1.080425829966293,1.5827911730750082,-3.2573086371206506
2.5174372685357382,-0.36299433623729754,1.0522016838416346,1.5725617980666964,-3.3048581631269025
2.5002200807268533,-0.33591146093180874,1.024306076071822,1.5623485970588338,-3.348110896175422
2.483137067297884,-0.30965933090617126,0.9967746008384974,1.5521603952185345,-3.386858615881555
2.466206679666926,-0.2842265451951781,0.9696428523233034,1.5420060177129111,-3.420893101860658
2.449447369252071,-0.2596017028336253,0.9429464247078821,1.5318942897090777,-3.4500061337280785
2.432877587471414,-0.23577340285630488,0.916720912173877,1.5218340363741467,-3.473989491099169
2.4165157857430497,-0.2127302442980103,0.8910019089029297,1.5118340828752324,-3.4926349535892784
2.40038041548507,-0.19046082619353633,0.8658250090766828,1.501903254379448,-3.5057343008137583
2.3844899281155696,-0.16895374757767634,0.8412258068767793,1.4920503760539068,-3.5130793123879602
2.3688627750526425,-0.14819760748522348,0.8172398964848615,1.482284273065722,-3.5144617679272336
2.3535174077143823,-0.128181004950971,0.7939028720825716,1.4726137705820073,-3.509673447046932
2.3384722775188833,-0.1088925390097139,0.7712503278515523,1.4630476937698758,-3.4985061293624016
2.323745835884239,-0.0903208086962457,0.749317857973445,1.4535948677964412,-3.480751594488998
2.3093565342285425,-0.07245441304535966,0.7281410566298945,1.444264117828817,-3.4562016220420677
2.2953228239698884,-0.05528195109184886,0.7077555180025421,1.435064269034116,-3.4246479916369665
2.2816631565263705,-0.03879202187050679,0.6881968362730293,1.426004146579452,-3.3858824828890413
2.2683959833160827,-0.022973224416129034,0.6695006056230008,1.4170925756319386,-3.339696875413642
2.2555397557571184,-0.007814157763508245,0.6517024202340971,1.4083383813586887,-3.2858829488261243
2.2431129252675714,0.006696579052562157,0.6348378742879608,1.399750388926816,-3.2242324827418347
2.2311339432655357,0.02057038699728897,0.6189425619662359,1.3913374235034341,-3.154537256776125
2.219621261169106,0.033818667035877326,0.6040520774505636,1.3831083102556558,-3.076589050544344
2.2085933303963743,0.0464528201335348,0.5902020149225873,1.375071874350595,-2.990179643661847
2.198068602365436,0.05848424725546697,0.5774279685639487,1.3672369409553649,-2.895100815743982
2.188065528494384,0.06992434936687986,0.5657655325562914,1.3596123352370788,-2.7911443464060977
2.1786025602013135,0.08078452743297981,0.5552503010812564,1.3522068823628504,-2.6781020152635495
2.169698148904316,0.09107618241897442,0.5459178683204868,1.3450294074997928,-2.5557656019316877
2.161370746021486,0.10081071529006835,0.5378038284556252,1.3380887358150195,-2.4239268860258605
2.1536388029709195,0.10999952701146909,0.5309437756683146,1.331393692475644,-2.28237764716142
2.146520771170708,0.1186540185483822,0.5253733041401971,1.3249531026487793,-2.130909664953716
2.1400351020389463,0.12678559086601449,0.5211280080529153,1.3187757915015392,-1.9693147190180973
2.1342002469937276,0.13440564492957296,0.5182434815881107,1.312870584201037,-1.7973845889699227
2.1290346574531465,0.14152558170426222,0.516755318927427,1.3072463059143864,-1.6149110544245353
2.124556784835296,0.1481568021552897,0.5166991142525057,1.3019117818087003,-1.4216858949972888
2.12078508055827,0.154310707247862,0.5181104617449903,1.2968758370510924,-1.2175008903035298
2.117737996040163,0.15999869794718435,0.521024955586523,1.2921472968086753,-1.002147819958612
2.115433982699069,0.16523217521846445,0.5254781899587475,1.2877349862485636,-0.7754184635778891
2.1138914919530807,0.17002254002690798,0.5315057590433021,1.2836477305378704,-0.5371046007767148
2.1131289752202926,0.17438119333772018,0.5391432570218351,1.2798943548437083,-0.28699801117042867
2.113164883918799,0.1783195361161083,0.5484262780759845,1.2764836843331917,-0.024890474374384297
2.114017669466693,0.18184896932727979,0.5593904163873953,1.2734245441734333,0.2494262299960539
2.115705783282068,0.18498089393643857,0.5720712661377076,1.2707257595315469,0.5361603223255536
2.1182476767830187,0.18772671090879367,0.5865044215085673,1.268396155574645,0.8355200229987538
2.121661801387638,0.19009782120954943,0.6027254766816128,1.2664445574698429,1.1477135524003081
2.125966608514021,0.19210562580391333,0.6207700258384898,1.2648797903842521,1.4729491309148592
2.1311805495802605,0.19376152565708993,0.6406736631608396,1.2637106794849868,1.7935377097880831
2.1373220760044513,0.1950769217342887,0.6624719828303061,1.2629460499391605,2.094214921006568
2.144409639204686,0.19606321500071244,0.6862005790285295,1.2625947269138862,2.375499494342762
2.152461690599059,0.19673180642156995,0.7118950459371538,1.2626655355762777,2.637910159569273
2.1614966816056644,0.1970940969620658,0.7395909777378211,1.2631673010934483,2.881965646458653
2.171533063642596,0.1971614875874086,0.7693239686121718,1.264108848632511,3.1081846847832537
2.1825892881279465,0.19694537926280264,0.8011296127418532,1.2654990033605795,3.3170860043156836
2.1946838064798113,0.19645717295345344,0.8350435043085032,1.2673465904447672,3.509188334828508
2.207835070116283,0.19570826962457044,0.8678924719292773,1.2696604350521872,3.6850104060940936
2.2220615304554565,0.19471007024135867,0.8964007054497642,1.2724493623499535,3.84507094788502
2.237381638915424,0.19347397576902203,0.9207251646365329,1.2757221975051796,3.9898886899738812
2.2538138469142814,0.1920113871727711,0.9410228092560295,1.2794877656849781,4.119982362133186
2.271376605870121,0.19033370541780892,0.9574505990747504,1.2837548920564623,4.235870694135286
2.2851325693235793,0.18845233146934337,0.9701654938592448,1.2885324017867463,4.338072415752947
2.2902248191897314,0.18637866629257838,0.979324453375952,1.2938291200429437,4.4271062567583925
2.2870553042843653,0.18412411085272407,0.9850844373914498,1.2996538719921669,4.5034909469243445
2.2760259734231596,0.18170006611498346,0.9876024056722059,1.3060154828015302,4.567745216023269
2.257538775421864,0.17911793304456802,0.9870353179846916,1.3129227776381465,4.620387793827646
2.2319956590962278,0.17638911260667633,0.9835401340954704,1.3203845816691289,4.661937410109985
2.199798573262015,0.17352500576652075,0.9772738137710064,1.328409720061592,4.692912794642908
2.1613494667348476,0.1705370134893056,0.9683933167778349,1.3370070179826483,4.713832677198752
2.117050288330603,0.16743653674023617,0.9570556028824342,1.346185300599411,4.7252157875502405
2.067302986864931,0.164234976484519,0.9434176318512755,1.355953393078994,4.727580855469654
2.012509511153496,0.1609437336873638,0.9276363634509508,1.36632012058851,4.721446610729743
1.9530718100121902,0.15757420931397137,0.9098687574478816,1.3772943082950737,4.707331783102745
1.889391832256635,0.1541378043295536,0.8902717736085748,1.3888847813657972,4.685755102361497
1.8218715267025658,0.15064591969931218,0.8690023716996151,1.4011003649677949,4.657235298278209
1.7509128421657039,0.14710995638845725,0.8462175114874029,1.413949884268179,4.622291100625716
1.676917727461884,0.14354131536219272,0.8220741527385371,1.4274421644340636,4.581441239176172
1.6002881314066855,0.13995139758572428,0.7967292552193967,1.4415860306325616,4.535204443702412
1.521426002815943,0.13635160402426294,0.7703397786966022,1.4563903080307885,4.484099443976817
1.4407332905053636,0.1327533356430073,0.7430626829366389,1.471863821795855,4.428644969771767
1.3586119432907537,0.1291679934071719,0.715054927705971,1.4880153970948757,4.3693597508599
1.2754639099876215,0.12560697828195533,0.6864734727711053,1.5048538590949636,4.306762517013709
1.1916911394119154,0.12208169123256862,0.6574752778985768,1.5223880329632336,4.241371998006002
1.1076955803792714,0.11860353322422057,0.6282173028548783,1.5406267438667964,4.1737069236087905
1.0238791817053823,0.11518390522210886,0.5988565074064667,1.5595788169727676,4.1042860235947956
0.940643892206225,0.11183420819145162,0.5695498513198913,1.57925307744826,4.033628027736569
0.8583916606971513,0.1085658430974421,0.5404542943616804,1.599658350460386,3.962251665806832
0.7775244359941951,0.10539021090529754,0.5117267962982481,1.62080346117626,3.890675667577682
0.6984441669129922,0.10231871258022007,0.4835243168961938,1.6426972347629956,3.819418762821897
0.6215528022691217,0.09936274908741272,0.45600381592195305,1.6653484963877057,3.7489996813119433
0.5472522908785606,0.09653372139208649,0.42932225314206107,1.6887660712175028,3.6799371528202016
0.47594458155691655,0.09384303045944531,0.40363658832306726,1.7129587844195036,3.6127499071193085
0.408031623119939,0.09130207725469752,0.37910378123135047,1.7379354611608182,3.547956673981844
0.34391536438334924,0.08892226274304793,0.35588079163352404,1.7637049266085603,3.4860761831802733
0.28399775416289685,0.08671498788970489,0.3341245792960592,1.7902760059298446,3.427627164486978
0.22868074127427462,0.0846916536598723,0.31399210398548405,1.817657524291783,3.373128347674566
0.17836627453337428,0.08286366101875497,0.29564032546821295,1.8458583068614907,3.323098462515702
0.13345630275557596,0.08124241093156215,0.2792262035108024,1.8748871788060804,3.2780562387827104
0.09435277475694193,0.0798393043635004,0.2649066978798089,1.9047529652926638,3.2385204062480852
0.06145763935305126,0.07866574227977363,0.25283876834164687,1.935464491488358,3.2050096946844064
0.035172845359710436,0.07773312564559198,0.24317937466294381,1.9670305825602723,3.178042833864424
0.015900341592640643,0.07705285542615758,0.23608547661002888,1.9994600636755226,3.1581385535602635
0.004042076867477817,0.0766363325866779,0.23171403394955803,2.427599973452743,3.145815583544561
5.684341886080802e-14,0.07649495809236129,0.23022200644793145,2.834875689179171,3.1415926535897825
