theta1,theta2,theta3,theta4,theta5
2.3561944901025518,-1.629564859117027,1.840419211323804,2.930738301383013,0.7853981634872415
2.3562996764423394,-1.6295530247586258,1.8404318345540729,2.9307138437943427,0.7855384119439319
2.356614295248609,-1.6295176274653964,1.8404695914115365,2.9306406896436497,0.7859579036965131
2.3571369362017216,-1.629458825910301,1.8405323126461801,2.9305191668539106,0.7866547583187503
2.357866188982037,-1.629376778766301,1.8406198290079887,2.930349603348102,0.7876270953844084
2.358800643269916,-1.6292716447063584,1.8407319712469477,2.9301323270492006,0.7888730344672525
2.3599388887457184,-1.6291435824034348,1.8408685701130423,2.9298676658801828,0.7903906951410477
2.361279515089805,-1.6289927505304924,1.8410294563562575,2.9295559477640247,0.7921781969795588
2.362821111982537,-1.6288193077604929,1.841214460726579,2.9291975006237037,0.7942336595565511
2.364562269104273,-1.6286234127663977,1.8414234139739916,2.928792652382196,0.7965552024457895
2.3665015761353745,-1.6284052242211688,1.8416561468484807,2.928341730962478,0.7991409452210392
2.3686376227562023,-1.6281649007977685,1.8419124901000314,2.9278450642875273,0.8019890074560652
2.3709689986471156,-1.6279026011691582,1.842192274478629,2.927302980280319,0.8050975087246324
2.3734942934884753,-1.6276184840082992,1.8424953307342589,2.9267158068638306,0.808464568600506
2.3762120969606424,-1.6273127079881544,1.8428214896169057,2.9260838719610387,0.8120883066574509
2.3791209987439763,-1.6269854317816848,1.8431705818765554,2.9254075034949194,0.8159668424692323
2.3822195885188377,-1.6266368140618523,1.8435424382631929,2.92468702938845,0.8200982956096152
2.3855064559655874,-1.626267013501619,1.8439368895268031,2.9239227775646057,0.8244807856523646
2.388980190764586,-1.6258761887739466,1.844353766417372,2.923115075946365,0.8291124321712456
2.3926393825961934,-1.6254644985517968,1.844792899684884,2.922264252456703,0.8339913547400232
2.3964826211407693,-1.6250321015081315,1.8452541200793244,2.921370635018597,0.8391156729324625
2.4005084960786753,-1.6245791563159122,1.845737258350679,2.920434551555023,0.8444835063223285
2.404715597090271,-1.6241058216481012,1.8462421452489328,2.919456329988958,0.8500929744833862
2.4091025138559172,-1.62361225617766,1.8467686115240707,2.918436298243379,0.8559421969894008
2.413667836055975,-1.6230986185775504,1.8473164879260784,2.917374784241262,0.862029293414137
2.418410153370803,-1.6225650675207344,1.8478856052049406,2.9162721159055836,0.8683523833313602
2.4233280554807624,-1.6220117616801735,1.8484757941106431,2.9151286211593206,0.8749095863148354
2.428420132066214,-1.6214388597288296,1.8490868853931706,2.9139446279254493,0.8816990219383274
2.4336849728075185,-1.620846520339665,1.8497187098025085,2.9127204641269464,0.8887188097756016
2.4391211673850353,-1.6202349021856406,1.8503710980886423,2.9114564576867883,0.8959670694004227
2.444727305479125,-1.6196041639397192,1.8510438810015568,2.910152936527952,0.903441920386556
2.4505019767701484,-1.618954464274862,1.8517368892912374,2.9088102285734148,0.9111414823077665
2.4564437709384657,-1.6182859618640306,1.852449953707669,2.9074286617461516,0.9190638747378191
2.462551277664437,-1.6175988153801872,1.8531829050008375,2.9060085639691398,0.927207217250479
2.4688230866284235,-1.6168931834962939,1.8539355739207277,2.904550263165356,0.9355696294195112
2.475257787510785,-1.6161692248853117,1.8547077912173249,2.903054087257777,0.9441492308186806
2.4818539699918816,-1.6154270982202028,1.855499387640614,2.9015203641693788,0.9529441410217525
2.488610223752074,-1.6146669621739294,1.856310193940581,2.8999494218231385,0.9619524796024918
2.495525138471723,-1.6138889754194525,1.8571400408672105,2.8983415881420322,0.9711723661346636
2.5025973038311884,-1.6130932966297347,1.8579887591704876,2.896697191049037,0.980601920192033
2.5098253095108305,-1.6122800844777374,1.858856179600398,2.8950165584671295,0.9902392613483647
2.5172077451910106,-1.6114494976364222,1.8597421329069266,2.893300018319286,1.0000825091774241
2.5247432005520882,-1.6106016947787516,1.8606464498400588,2.891547898528483,1.010129783252976
2.5324302652744244,-1.6097368345776866,1.8615689611497797,2.889760527017697,1.020379203148786
2.5402675290383785,-1.6088550757061895,1.8625094975860745,2.887938231709905,1.0308288884386183
2.5482535815243113,-1.607956576837222,1.8634678898989285,2.8860813405280834,1.0414769586962385
2.5563870124125843,-1.6070414966437458,1.8644439688383272,2.884190181395209,1.0523215334954115
2.5646664113835564,-1.6061099937987227,1.8654375651542554,2.8822650822342575,1.0633607324099026
2.5730903681175885,-1.6051622269751147,1.8664485095966983,2.880306370968207,1.0745926750134762
2.5816574722950416,-1.6041983548458836,1.8674766329156414,2.8783143755200324,1.086015480879898
2.5903663135962756,-1.6032185360839908,1.8685217658610696,2.8762894238127115,1.097627269582933
2.5992154817016506,-1.6022229293623986,1.8695837391829682,2.8742318437692203,1.109426160696346
2.6082035662915275,-1.6012116933540688,1.8706623836313228,2.8721419633125356,1.121410273793902
2.617329157046266,-1.6001849867319629,1.8717575299561184,2.8700201103656346,1.133577728449366
2.6265908436462273,-1.5991429681690426,1.8728690089073399,2.8678666128514925,1.145926644236503
