x,y,z
-15.000000000000018,-9.999999999999938,3.999999999999991
-15.00044946267031,-9.999532101291543,4.000136176950955
-15.001795353668053,-9.99813078945482,4.000543990376565
-15.004033791042131,-9.995799463517962,4.001222380879688
-15.007160712754168,-9.992541288604365,4.00217031114528
-15.011171878862111,-9.988359199264558,4.003386765636537
-15.0160628735949,-9.983255902853392,4.004870750290764
-15.02182910732119,-9.977233882951014,4.006621292215088
-15.028465818415187,-9.970295402826148,4.008637439382008
-15.03596807502254,-9.96244250894044,4.010918260324828
-15.04433077672935,-9.953677034492504,4.013462843833048
-15.053548656137266,-9.944000603000534,4.016270298647658
-15.063616280347597,-9.933414631922384,4.019339753156508
-15.074528052357515,-9.921920336311892,4.022670355089659
-15.08627821237115,-9.909518732510572,4.02626127121482
-15.098860839028717,-9.896210641873669,4.0301116870328935
-15.112269850556403,-9.881996694529569,4.034220806473669
-15.126499005840108,-9.866877333171844,4.0385878515916565
-15.141541905425798,-9.850852816882995,4.0432120622621674
-15.157391992449481,-9.833923224989121,4.048092695877568
-15.174042553499609,-9.816088460944872,4.053229027043871
-15.19148671941477,-9.797348256247805,4.058620347277553
-15.209717466019535,-9.777702174381732,4.064265964702755
-15.228727614801311,-9.75714961478806,4.070165203748783
-15.248509833530926,-9.735689816864957,4.07631740484804
-15.269056636829836,-9.713321863993354,4.082721924134304
-15.290360386686693,-9.690044687589475,4.0893781331415235
-15.312413292926022,-9.665857071183332,4.0962854185030055
-15.335207413631752,-9.6407576545226,4.103443181651117
-15.358734655528337,-9.61474493770142,4.1108508385175355
-15.382986774322198,-9.587817285313708,4.1185078192339635
-15.407955375006122,-9.559972930630359,4.126413567833497
-15.433631912129284,-9.531209979800174,4.134567541952507
-15.46000769003567,-9.50152641607367,4.1429692125332
-15.487073863073283,-9.47092010404979,4.1516180635267705
-15.51482143577702,-9.439388793944739,4.160513591597221
-15.543241263027623,-9.406930125882665,4.169655305825897
-15.572324050189346,-9.373541634207884,4.179042727416714
-15.60206035322887,-9.339220751817948,4.188675389402077
-15.632440578818006,-9.303964814517453,4.1985528363496085
-15.663454984422703,-9.26777106539198,4.208674624069643
