theta1,theta2,theta3,theta4,theta5
3.7295952571373574,-0.7943678438589166,1.973043134264813,1.9629173631838936,3.2059965904706873
3.729572296892299,-0.794388330380599,1.9729341521742239,1.962919636766238,3.2053230692517074
3.729503818815365,-0.7944496191091882,1.9726095657234448,1.9629264889311815,3.2033232372799265
3.729390426893916,-0.7945514537899973,1.9720729146439582,1.9629379668055877,3.2000281920830833
3.7292327251153146,-0.7946935781683393,1.971327738667246,1.9629541175163217,3.1954690311889173
3.7290313174669216,-0.7948757359895274,1.970377577524791,1.9629749881902472,3.189676852125168
3.7287868079360975,-0.7950976709988746,1.969225970948075,1.9630006259542294,3.182682752419574
3.728499800510205,-0.7953591269416942,1.9678764586685802,1.963031077935132,3.1745178295998744
3.7281708991766047,-0.7956598475632989,1.9663325804177894,1.96306639125982,3.165213181193808
3.727800707922658,-0.795999576609002,1.9645978759271843,1.9631066130551575,3.1547999047291144
3.727389830735726,-0.7963780578241166,1.9626758849282477,1.9631517904480091,3.143309097733532
3.7269388716031715,-0.7967950349539558,1.9605701471524613,1.9632019705652388,3.1307718577348007
3.726448434512354,-0.7972502517438326,1.9582842023313074,1.9632572005337114,3.117219282260659
3.725919123450636,-0.79774345193906,1.955821590196269,1.963317527480291,3.1026824688388457
3.7253515424053787,-0.7982743792849513,1.9531858504788275,1.9633829985318425,3.0871925149971005
3.724746295363943,-0.7988427775268193,1.9503805229104656,1.96345366081523,3.0707805182631622
3.724103986313691,-0.7994483904099773,1.9474091472226656,1.9635295614573176,3.05347757616477
3.7234252192419834,-0.8000909616797383,1.9442752631469093,1.96361074758497,3.0353147862296623
3.7227105981361817,-0.8007702350814154,1.9409824104146798,1.963697266325052,3.0163232459855784
3.721960726983647,-0.8014859543603218,1.9375341287574586,1.9637891648044274,2.996534052960258
3.721176209771742,-0.8022378632617703,1.9339339579067283,1.9638864901499609,2.97597830468144
3.7203576504878266,-0.8030257055310742,1.930185437593971,1.963989289488517,2.9546870986768634
3.7195056531192625,-0.8038492249135465,1.9262921075506694,1.9640976099469598,2.932691532474266
3.7186208216534116,-0.8047081651545003,1.9222575075083053,1.9642114986521537,2.910022703601389
3.717703760077635,-0.8056022699992486,1.918085177198361,1.9643310027309635,2.88671170958597
3.716755072379293,-0.8065312831931046,1.913778656352319,1.9644561693102534,2.8627896479557484
3.715775362545749,-0.8074949484813814,1.9093414847016612,1.964587045516888,2.8382876162384636
3.714765234564363,-0.808493009609392,1.9047772019778704,1.964723678477731,2.813236711961854
3.713725292422496,-0.8095252103224494,1.9000893479124283,1.9648661153196476,2.787668032653659
3.7126561401075104,-0.810591294365867,1.8952814622368175,1.965014403169502,2.761612675841618
3.711558381606767,-0.8116910054849574,1.8903570846825204,1.9651685891541584,2.7351017390534698
3.710432620907628,-0.8128240874250341,1.885319754981019,1.9653287204004815,2.708166319816953
3.7092794619974536,-0.81399028393141,1.8801730128637957,1.9654948440353355,2.6808375156598077
3.7080995088636057,-0.8151893387493983,1.8749203980623326,1.9656670071855848,2.653146424109772
3.7068933654934453,-0.8164209956243117,1.8695654503081118,1.9658452569780938,2.625124142694585
3.7056616358743346,-0.8176849983014637,1.864111709332616,1.9660296405397273,2.5968017689419867
3.7044049239936343,-0.8189810905261672,1.8585627148673274,1.9662202049973492,2.568210400379715
3.703123833838706,-0.8203090160437353,1.8529220066437282,1.9664169974778238,2.5393811345355095
3.701818969396911,-0.8216685185994811,1.8471931243933006,1.9666200651080161,2.5103450689371094
3.70049093465561,-0.8230593419387178,1.8413796078475269,1.9668294550147902,2.481133301112254
3.6991403336021658,-0.8244812298067582,1.8354849967378892,1.9670452143250103,2.451776928588681
3.6977677702239387,-0.8259339259489156,1.82951283079587,1.9672673901655415,2.422307048894131
3.69637384850829,-0.827417174110503,1.8234666497529515,1.9674960296632475,2.3927547595563423
3.694959172442582,-0.8289307180368335,1.8173499933406159,1.967731179944993,2.3631511581030544
3.693524346014175,-0.8304743014732201,1.8111664012903457,1.9679728881376424,2.3335273420620055
3.692069973210431,-0.8320476681649761,1.8049194133336228,1.9682212013680598,2.303914408960936
3.690596658018711,-0.8336505618574143,1.7986125692019295,1.96847616676311,2.274343456327584
3.6891050044263767,-0.835282726295848,1.7922494086267486,1.9687378314496573,2.2448455816896886
3.687595616420789,-0.8369439052255901,1.7858334713395616,1.9690062425545662,2.2154518825749894
3.6860690979893103,-0.8386338423919539,1.7793682970718514,1.9692814472047009,2.1861934565112247
3.6845260531193005,-0.8403522815402522,1.7728574255550997,1.969563492526926,2.157101401026134
3.682967085798122,-0.8420989664157985,1.7663043965207894,1.969852425648106,2.1282068136474557
3.6813928000131355,-0.8438736407639055,1.7597127497004024,1.970148293695105,2.0995407919029305
3.6798037997517032,-0.8456760483298863,1.753086024825421,1.9704511437947871,2.0711344333202963
3.6782006890011862,-0.8475059328590541,1.7464277616273274,1.9707610230740176,2.043018835427292
3.676584071748945,-0.849363038096722,1.7397414998376037,1.9710779786596606,2.0152250957516564
3.6749545519823417,-0.851247107788203,1.7330307791877329,1.97140205767858,1.9877843118211296
3.673312733688738,-0.8531578856788101,1.7262991394091964,1.9717333072576408,1.9607275811634506
3.6716592208554943,-0.8550951155138568,1.7195501202334769,1.972071774523707,1.9340860013063577
3.669994617469973,-0.8570585410386556,1.7127872613920567,1.9724175066036436,1.90789066977759
3.6683195275195346,-0.85904790599852,1.7060141026164177,1.9727705506243143,1.882172684104887
3.666634554991541,-0.8610629541387629,1.6992341836380427,1.9731309537125836,1.8569631418159875
3.6649403038733532,-0.8631034292046974,1.6924510441884137,1.9734987629953162,1.832293140438631
3.663237378152333,-0.8651690749416366,1.6856682239990128,1.9738740255993767,1.8081937775005557
