theta1,theta2,theta3,theta4,theta5
0.0,-0.9030865823619687,2.1246196420553805,1.2215330596934117,0.0
-0.00033619076155937073,-0.9030374654379473,2.1245631570364187,1.221492505575998,-4.877783665592453e-05
-0.0011526540396321282,-0.9028909166214869,2.124394523133492,1.2213716115255915,-0.00018838336915391545
-0.0021612263243102406,-0.9026481388459932,2.124114972077538,1.2211715299949435,-0.0004087246312892986
-0.0030737441056856753,-0.902310335044872,2.1237257355994954,1.2208934134368064,-0.0006997096568574001
-0.0036020438738504,-0.901878708151529,2.1232280454303014,1.2205384143039322,-0.001051246479653546
-0.0034579621188963842,-0.90135446109937,2.1226231333008934,1.220107685049072,-0.001453243133473062
-0.002353335330915595,-0.9007387968218006,2.1219122309422094,1.2196023781249783,-0.0018956076521112744
0.0,-0.9000329182522268,2.1210965700851876,1.2190236459844028,-0.002368248069363508
0.002876235321092967,-0.899238028324054,2.1201773824607657,1.218372641080097,-0.00286107241902509
0.0055214184030262,-0.898355329970688,2.1191558997998814,1.2176505158648132,-0.003363988734891347
0.007942574904902314,-0.8973860261255348,2.118033353833473,1.2168584227913029,-0.003866905050757603
0.010146730485823957,-0.896331319722,2.116810976292477,1.215997514312318,-0.004359729400419185
0.01214091080489371,-0.8951924136934892,2.115489998907833,1.2150689428806105,-0.004832369817671419
0.013932141521214247,-0.8939705109734083,2.1140716534104778,1.2140738609489323,-0.005274734336309633
0.015527448293888163,-0.8926668144951629,2.1125571715313494,1.213013420970035,-0.005676730990129147
0.016933856782018107,-0.891282527192159,2.110947785001385,1.2118887753966705,-0.006028267812925292
0.018158392644706676,-0.8898188519978019,2.1092447255515236,1.2107010766815907,-0.006319252838493394
0.019208081541056517,-0.8882769918454977,2.1074492249127026,1.2094514772775473,-0.006539594100628775
0.020089949130170273,-0.8866581496686521,2.1055625148158597,1.2081411296372924,-0.006679199633126763
0.02081102107115052,-0.8849635284006706,2.1035858269919325,1.2067711862135775,-0.0067279774697826915
0.02137832302309993,-0.8831943309749591,2.101520393171859,1.2053427994591548,-0.006675835644391871
0.0217988806451211,-0.8813517603249235,2.0993674450865765,1.2038571218267762,-0.006512682190749644
0.022079719596316667,-0.8794370193839692,2.0971282144670242,1.202315305769193,-0.0062284251426513275
0.022227865535789267,-0.8774513110855021,2.0948039330441386,1.2007185037391575,-0.005812972533892246
0.022250344122641517,-0.875395838362928,2.092395832548858,1.1990678681894211,-0.0052562323982677205
0.02215418101597602,-0.8732718041496527,2.08990514471212,1.1973645515727362,-0.004548112769573093
0.02194640187489544,-0.8710804113790818,2.0873331012648633,1.1956097063418545,-0.0036785216816036803
0.021634032358502434,-0.8688228629846207,2.084680933938025,1.1938044849495275,-0.002637367168154811
0.02122409812589952,-0.8665003618996758,2.081949874462542,1.1919500398485074,-0.0014145572630218095
0.020723624836189378,-0.8641141110576525,2.079141154569354,1.190047523491546,6.938893903907228e-18
0.020139638148474727,-0.8616653133919565,2.076256005989398,1.1880980883313947,0.0014811411390594892
0.019479163721858053,-0.8591551718359935,2.0732956604536117,1.186102886820806,0.0028982725259556843
0.01874922721544199,-0.8565848893231696,2.0702613496929327,1.184063071412531,0.004252088885675739
0.017956854288329292,-0.8539556687868901,2.067154305438299,1.1819797945593224,0.005543284943206813
0.017109070599622432,-0.8512687131605609,2.0639757594206483,1.1798542087139317,0.006772555423536064
0.016212901808424204,-0.8485252253775877,2.0607269433709194,1.1776874663291101,0.007940595051650646
0.015275373573837008,-0.8457264083713765,2.057409089020049,1.1754807198576103,0.009048098552537753
0.014303511554963705,-0.8428734650753326,2.0540234280989753,1.173235121752184,0.010095760651184473
0.01330434141090682,-0.839967598422862,2.050571192338636,1.1709518244655825,0.011084276072578038
0.012284888800768945,-0.8370100113473703,2.0470536134699686,1.1686319804505583,0.012014339541705577
0.011252179383652694,-0.8340019067822635,2.043471923223912,1.166276742159863,0.012886645783554217
0.010213238818660847,-0.830944487660947,2.0398273533314035,1.1638872620462481,0.013701889523111155
0.009175092764895795,-0.8278389569168269,2.03612113552338,1.1614646925624659,0.014460765485363547
0.00814476688146036,-0.8246865174833086,2.0323545015307807,1.159010186161268,0.015163968395298539
0.007129286827457046,-0.8214883722937978,2.028528683084543,1.1565248952954061,0.015812192977903303
0.006135678261988645,-0.8182457242817006,2.024644911915604,1.1540099724176327,0.01640613395816498
0.005170966844157562,-0.8149597763804226,2.0207044197549022,1.151466569980699,0.01694648606107075
0.004242178233066524,-0.8116317315233693,2.0167084383333753,1.1488958404373568,0.017433944011607777
0.003356338087818156,-0.8082627926439467,2.012658199381961,1.1462989362403586,0.0178692025347632
0.002520472067515156,-0.8048541626755605,2.0085549346315976,1.1436770098424556,0.01825295635552413
0.001741605831260068,-0.8014070445516163,2.0043998758132227,1.1410312136963998,0.018585900198877837
0.0010267650381554916,-0.7979226412055199,2.0001942546577736,1.1383627002549432,0.018868728789811398
0.0003829753473041375,-0.7944021555706772,1.9959393028961885,1.1356726219708375,0.019102136853311993
-0.00018273758219147784,-0.7908467905804937,1.991636252259405,1.1329621312968345,0.019286819114366763
-0.0006633480912285605,-0.7872577491683753,1.9872863344783616,1.1302323806856862,0.01942347029796292
-0.001051830520704622,-0.7836362342677275,1.9828907812839953,1.1274845225901444,0.019512785129087523
-0.0013411592115170623,-0.7799834488119564,1.9784508244072447,1.1247197094629608,0.019555458332727885
-0.0015243085045631155,-0.7763005957344674,1.9739676955790468,1.1219390937568874,0.019552184633871043
-0.0015942527407402096,-0.7725888779686665,1.9694426265303402,1.119143827924676,0.019503658757504132
-0.0015439662609458282,-0.7688494984479594,1.9648768489920618,1.1163350644190784,0.01941057542861442
-0.0013664234060772884,-0.7650836601057516,1.9602715946951506,1.1135139556928464,0.019273629372189016
-0.0010545985170318795,-0.761292565875449,1.9556280953705432,1.1106816541987319,0.019093515313215067
-0.0006014659347069462,-0.7574774186904573,1.9509475827491782,1.1078393123894865,0.01887092797667972
-5.551115123125783e-17,-0.7536394214841823,1.9462312885619935,1.1049880827178629,0.01860656208757014
0.000663087847914059,-0.7497797771900296,1.9414804445399265,1.1021291176366117,0.018301112370873535
0.0013103833629363685,-0.7458996887414051,1.9366962824139151,1.0992635695984858,0.01795527355157702
0.0019420188690514473,-0.7420003590717146,1.9318800339148974,1.0963925910562364,0.017569740354667802
0.002558126690243811,-0.7380829911143635,1.927032930773811,1.0935173344626155,0.01714520750513293
0.0031588391504979822,-0.7341487878027578,1.9221562047215934,1.0906389522703752,0.01668236972795966
0.0037442885737984863,-0.7301989520703033,1.9172510874891833,1.087758596932267,0.016181921748135097
0.004314607284129867,-0.7262346868504056,1.9123188108075175,1.0848774209010428,0.01564455829064644
0.004869927605476663,-0.7222571950764702,1.9073606064075346,1.0819965766294546,0.015070974080480859
0.005410381861823341,-0.7182676796819034,1.9023777060201719,1.0791172165702538,0.01446186384262544
0.005936102377154463,-0.7142673436001105,1.8973713413763675,1.076240493176193,0.013817922302067367
0.006447221475454576,-0.7102573897644974,1.8923427442070593,1.0733675589000236,0.013139844183793901
0.0069438714807081945,-0.7062390211084697,1.887293146243185,1.0704995661944974,0.01242832421279208
0.007426184716899795,-0.7022134405654332,1.8822237792156824,1.0676376675123664,0.011684057114049129
0.00789429350801396,-0.6981818510687938,1.8771358748554892,1.0647830153063822,0.010907737612552114
0.008348330178035218,-0.694145455551957,1.8720306648935436,1.0619367620292968,0.010100060433288309
0.008788427050948061,-0.6901054569483288,1.8669093810607829,1.059100060133862,0.009261720301244773
