distance
34.933442434379685
31.785947546964337
30.379344624439486
28.062604784789716
27.833069639198037
26.761818647224406
25.320495353269212
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
22.529405088898542
