theta1,theta2,theta3,theta4,theta5
0.0,-0.9030865823619687,2.1246196420553805,1.9200589403065884,3.141592
-2.2697379306758636e-05,-0.9031102761813308,2.124226416944259,1.9200002194054213,3.141532352753106
-9.014102067541089e-05,-0.9031807125527037,2.123071089286246,1.9198268374731307,3.1413549910719447
-0.0002013581792785242,-0.9032969238460176,2.1211901805943674,1.9195429656665315,3.1410622850457965
-0.0003553761102886663,-0.9034579424312024,2.118620212381651,1.9191527751424393,3.140656604763942
-0.0005512220688784046,-0.903662800678188,2.1153977061611227,1.9186604370576688,3.1401403203156613
-0.0007879233102203063,-0.9039105309569048,2.1115591834458103,1.9180701225690358,3.139515801790236
-0.0010645070894869397,-0.9042001656372823,2.107141165748739,1.9173860028333556,3.1387854192769455
-0.0013800006618508716,-0.9045307370892511,2.102180174582937,1.916612249007443,3.137951542865071
-0.0017334312824846699,-0.9049012776827409,2.0967127314614307,1.9157530322481138,3.137016542643893
-0.002123826206560902,-0.9053108197876817,2.0907753578972468,1.914812523712183,3.1359827887026914
-0.002550212689252136,-0.9057583957740036,2.084404575403412,1.9137948945564658,3.134852651130748
-0.0030116179857309373,-0.9062430380116366,2.077636905492953,1.9127043159377777,3.133628500017343
-0.0035070693511698764,-0.9067637788705109,2.070508869678897,1.9115449590129339,3.1323127054517554
-0.004035594040741519,-0.9073196507205562,2.06305698947427,1.9103209949387496,3.1309076375232676
-0.0045962193096184345,-0.9079096859317028,2.0553177863920995,1.90903659487204,3.12941566632116
-0.005187972412973188,-0.9085329168738806,2.047327781945412,1.9076959299696206,3.127839161934712
-0.0058098806059783455,-0.9091883759170197,2.0391234976472337,1.9063031713883065,3.1261804944532052
-0.006460971143806481,-0.9098750954310499,2.0307414550105927,1.9048624902849132,3.1244420339659196
-0.007140271281630153,-0.9105921077859016,2.022218175548514,1.9033780578162556,3.122626150562136
-0.007846808274621943,-0.9113384453515047,2.013590180774026,1.9018540451391492,3.120735214331135
-0.008579609377954402,-0.912113140497789,2.0048939922001545,1.9002946234104094,3.1187715953621966
-0.00933770184680011,-0.9129152255946847,1.996166131339927,1.8987039637868512,3.1167376637446025
-0.010120112936331624,-0.9137437330121219,1.9874431197063696,1.8970862374252904,3.1146357895676324
-0.01092586990172152,-0.9145976951200304,1.9787614788125092,1.8954456154825414,3.1124683429205664
-0.011753999998142363,-0.9154761442883405,1.9701577301713726,1.8937862691154201,3.110237693892686
-0.012603530480766723,-0.916378112886982,1.961668395295987,1.8921123694807418,3.107946212573272
-0.013473488604767166,-0.9173026332858851,1.9533299956993786,1.8904280877353214,3.1055962690516035
-0.014362901625316251,-0.9182487378549796,1.9451790528945745,1.8887375950359744,3.1031902334169623
-0.015270796797586556,-0.9192154589641958,1.9372520883946014,1.8870450625395159,3.1007304757586285
-0.016196201376750652,-0.9202018289834636,1.929585623712486,1.8853546614027616,3.098219366165883
-0.01713814261798109,-0.9212068802827129,1.9222161803612547,1.8836705627825265,3.0956592747280056
-0.018095647776450452,-0.922229645231874,1.915180279853935,1.8819969378356258,3.0930525715342774
-0.0190677441073313,-0.9232691562008767,1.9085144437035533,1.8803379577188748,3.090401626673979
-0.0200534588657962,-0.924324445559651,1.9022551934231364,1.878697793589089,3.087708810236391
-0.02105181930701773,-0.9253945456781271,1.896439050525711,1.8770806166030833,3.0849764923107936
-0.02206185268616845,-0.9264784889262351,1.891102536524304,1.8754905979176733,3.0822070429864676
-0.023082586258420912,-0.9275753076739046,1.8862821729319421,1.8739319086896742,3.0794028323526934
-0.024113047278947707,-0.9286840342910662,1.882014481261652,1.872408720075901,3.0765662304987518
-0.025152263002921414,-0.9298037011476493,1.8783359830264608,1.8709252032331694,3.073699607513923
-0.026199260685514557,-0.9309333406135845,1.8752831997393948,1.8694855293182944,3.070805333487488
-0.02725306758189973,-0.9320719850588015,1.8728926529134808,1.8680938694880913,3.0678857785087272
-0.0283127109472495,-0.9332186668532304,1.8712008640617461,1.8667543948993757,3.0649433126669208
-0.029377218036736423,-0.9343724183668012,1.8702443546972167,1.8654712767089623,3.0619803060513497
-0.030445616105533098,-0.935532271969444,1.87005964633292,1.8642486860736665,3.058999128751294
-0.03151693240881206,-0.9366972600310888,1.8706832604818828,1.8630907941503039,3.056002150856035
-0.03259019420174589,-0.9378664149216657,1.8721517186571313,1.8620017720956898,3.0529917424548527
-0.033664428739507146,-0.9390387690111044,1.8745015423716929,1.8609857910666392,3.049970273637028
-0.03473866327726839,-0.9402133546693353,1.8777692531385939,1.8600470222199674,3.046940114491841
-0.03581192507020223,-0.9413892042662882,1.8819913724708608,1.8591896367124896,3.043903635108573
-0.036883241373481174,-0.9425653501718934,1.8872044218815214,1.8584178057010217,3.0408632055765037
-0.03795163944227785,-0.9437408247560807,1.8934449228836017,1.857735700342378,3.0378211959849137
-0.03901614653176478,-0.94491466038878,1.9007493969901286,1.8571474917933743,3.0347799764230845
-0.04007578989711454,-0.9460858894399217,1.9081669477450227,1.856657351210826,3.031741916980296
-0.041129596793499736,-0.9472535442794354,1.9147760632853457,1.8562694497515484,3.0287093877458284
-0.04217659447609288,-0.9484166572772514,1.9206074336491756,1.8559879585723562,3.0256847588089633
-0.04321581020006657,-0.9495742608032998,1.9256917488745928,1.8558170488300654,3.0226704002589795
-0.04424627122059337,-0.9507253872275104,1.9300596989996768,1.8557608916814905,3.0196686821851593
-0.04526700479284584,-0.9518690689198134,1.9337419740625106,1.8558236582834475,3.0166819746767826
-0.04627703817199655,-0.9530043382501387,1.9367692641011716,1.8560095197927513,3.01371264782313
-0.04727539861321808,-0.9541302275884163,1.9391722591537426,1.8563226473662175,3.010763071713482
-0.04826111337168297,-0.9552457693045764,1.9409816492583025,1.856767212160661,3.007835616437119
-0.04923320970256383,-0.9563499957685488,1.9422281244529322,1.857347385332897,3.004932652083322
-0.050190714861033194,-0.9574419393502638,1.9429423747757137,1.8580673380397412,3.002056548741371
-0.05113265610226364,-0.9585206324196511,1.9431550902647272,1.8589312414380086,2.999209676500547
-0.05205806068142773,-0.9595851073466412,1.9428969609580506,1.8599432666845146,2.9963944054501304
-0.05296595585369803,-0.9606343965011637,1.9421986768937674,1.861107584936074,2.993613105679402
-0.05385536887424713,-0.9616675322531486,1.9410909281099569,1.862428367349503,2.9908681472776415
-0.05472532699824754,-0.9626835469725262,1.9396044046446996,1.8639097850816162,2.98816190033413
-0.05557485748087192,-0.9636814730292265,1.937769796536076,1.8655560092892287,2.9854967349381485
-0.05640298757729275,-0.9646603427931794,1.9356177938221686,1.8673712111291565,2.982875021178977
-0.057208744542682634,-0.9656191886343148,1.9331790865410536,1.8693595617582144,2.980299129145896
-0.057991155632214166,-0.9665570429225628,1.9304843647308165,1.8715252323332174,2.9777714289281865
-0.05874924810105986,-0.9674729380278538,1.9275643184295328,1.8738723940109814,2.9752942906151283
-0.05948204920439233,-0.9683659063201174,1.9244496376752878,1.8764052179483215,2.972870084296003
-0.0601885861973841,-0.9692349801692838,1.921171012506159,1.8791278753020528,2.9705011800600905
-0.06086788633520776,-0.970079191945283,1.917759132960228,1.8820445372289905,2.9681899479966716
-0.06151897687303591,-0.9708975740180452,1.9142446890755762,1.88515937488595,2.9659387581950263
-0.06214088506604111,-0.9716891587575,1.9106583708902818,1.8884765594297468,2.963749980744436
-0.06273263816939582,-0.9724529785335776,1.9070308684424266,1.8920002620171958,2.9616259857341802
-0.06329326343827277,-0.9731880657162082,1.90339287177009,1.8957346538051123,2.9595691432535407
-0.06382178812784438,-0.9738934526753219,1.8997750709113568,1.8996839059503121,2.9575818233917968
-0.06431723949328334,-0.9745681717808483,1.896208155904302,1.9038521896096101,2.95566639623823
-0.06477864478976213,-0.9752112554027179,1.8927228167870096,1.9082436759398211,2.9538252318821208
-0.06520503127245338,-0.9758217359108602,1.8893497435975584,1.9128625360977611,2.952060700412748
-0.0655954261965296,-0.9763986456752057,1.8861196263740285,1.9177129412402452,2.9503751719193954
-0.06594885681716336,-0.9769410170656841,1.883063155154503,1.9227990625240885,2.948771016491341
-0.0662643503895273,-0.9774478824522259,1.8802110199770614,1.9281250711061064,2.9472506042178663
-0.06654093416879396,-0.9779182742047604,1.8775939108797828,1.933695138143114,2.945816305188252
-0.06677763541013586,-0.9783512246932183,1.87524251790075,1.939513434791927,2.944470489491778
-0.06697348136872558,-0.9787457662875294,1.8731875310780408,1.94558413220936,2.943215527217725
-0.06712749929973573,-0.9791009313576233,1.8714596404497361,1.9519114015522288,2.9420537884553744
-0.06723871645833884,-0.9794157522734308,1.8700895360539174,1.9584994139773486,2.9409876432940054
