x,y,z
-9.999999999102057,10.00000000089792,20.0
-9.99357831427896,9.995127121774324,20.00041022791107
-9.974681070472714,9.980649992687546,20.001611215304436
-9.943865951544636,9.956774643448682,20.00352211404999
-9.901697266319886,9.923701079505683,20.006019099777873
-9.848744482901903,9.88162613503546,20.00894192665335
-9.785580944824272,9.830746265337151,20.012100209746194
-9.712782710120976,9.771260220957666,20.015279440268014
-9.630927463689625,9.7033715538613,20.018246737810667
-9.540593462286193,9.627290913270425,20.02075634190489
-9.44235848003664,9.543238095692352,20.022554842995486
-9.33679873040971,9.45144382021726,20.023386150527664
-9.224487748110983,9.3521512065123,20.022996193453967
-9.105995221283496,9.245616939106204,20.021137346267327
-8.981885770699472,9.132112107591782,20.017572571776086
-8.85271767827015,9.011922718281262,20.012079270367124
-8.719041572166779,8.885349878619161,20.004452824531036
-8.581399080120825,8.752709661258026,19.99450982699977
-8.44032146605207,8.614332660086168,19.982090980999722
-8.296328268063034,8.470563255601702,19.967063661854837
-8.149925958052256,8.32175861178415,19.9493241304666
-8.001606644761608,8.168287430946767,19.92879939101241
-7.85184684301847,8.010528496881589,19.90544868748424
-7.701106332307834,7.848869039859208,19.879264636362972
-7.549827127664855,7.683702959644387,19.85027399570559
-7.398432585278979,7.5154289445744435,19.81853807411425
-7.247326664213924,7.3444485258668575,19.784152786356017
-7.09689336434857,7.171164106636046,19.74724836569854
-6.947496359108492,6.995977004580515,19.707988746209608
-6.799478839863458,6.8192855459392785,19.666570631227266
-6.653163587087693,6.641483246113291,19.62322226683424
-6.508853281586863,6.462957109321072,19.578201941366867
-6.366831067350088,6.284086075836704,19.53179623366188
-6.227361375938814,6.1052396407841165,19.484318033814333
-6.090691020813857,5.926776663182238,19.436104360618515
-5.9570505686502875,5.749044378007335,19.3875139995366
-5.8266559934987745,5.572377617519338,19.338924983948267
-5.699710618604397,5.397098241048518,19.290731940554885
-5.5764073497473365,5.223514764915201,19.243343317136542
-5.456931203057245,5.051922176212636,19.197178507396924
-5.341462129278137,4.882601905872135,19.152664883404327
-5.230178135298347,4.715821927794577,19.11023474118539
-5.123258702250995,4.5518369419137805,19.070322159405485
-5.020888497442403,4.390888589893834,19.033359764845905
-4.923261374548301,4.233205642793779,18.999775391645784
-4.83058465266239,4.079004090506814,18.969988614117327
-4.743083659579788,3.928487053159756,18.94440712548154
-4.661006517798801,3.7818444250306094,18.923422927244374
-4.58462914273678,3.6392521520344148,18.90740828629753
-4.514260411148534,3.5008710346226155,18.896711409366084
-4.450247443242042,3.366844939294764,18.891651777350596
-4.389168823005438,3.2344890609360846,18.888788490585174
-4.3271743288466205,3.1010626970324253,18.884401718773475
-4.2642029102400425,2.96677006053129,18.87857281383627
-4.200192443541923,2.8318199779404565,18.87138609081962
-4.135080694846932,2.696425657859449,18.862928797441143
-4.068742874071371,2.560764491881323,18.853582048101963
-4.0011033318400715,2.4250522025089385,18.84348921013342
-3.932123519616954,2.289529581882077,18.83264210696615
-3.8617713586928955,2.154440307843876,18.82103501884809
-3.790022483348971,2.0200301444083046,18.80866473258628
-3.716861478768636,1.886546032243991,18.795530576431542
-3.64228309886148,1.7542350597187757,18.78163443982836
-3.566293447317353,1.6233433055586666,18.766980777787488
-3.488911103250063,1.4941145449449804,18.751576599670784
-3.4101681707271405,1.3667888119415974,18.73543144220776
-3.3301112293365245,1.2416008125500726,18.718557326590684
-3.2488021607372737,1.118778184475583,18.70096869952096
-3.166053292735662,0.9993811979288723,18.682682358103165
-3.082449246874068,0.882163710079108,18.663717358504833
-2.9979955963325553,0.7675224617980121,18.644094908321094
-2.9127410441907555,0.6558218480531208,18.623838242601188
-2.826775944929272,0.5473909025612941,18.602972483512392
-2.740230205673908,0.44252024239517307,18.58152448363147
-2.6532705771552223,0.34145904882846617,18.559522652869415
-2.5660973519845705,0.24441216276929623,18.536996769047512
-2.478940496100427,0.15153737380734805,18.51397777215495
-2.392055247929166,0.06294298112208377,18.490497542328498
-2.305717228729118,-0.02131429778006693,18.466588661603772
-2.2202171165247804,-0.10123099833305299,18.442284159495706
-2.1358549447639477,-0.17685809333054492,18.41761724247216
-2.052934095108407,-0.24830163043204262,18.39262100739073
-1.9717550613728836,-0.31572277087828027,18.367328138972393
-1.8926090683277774,-0.3793371870205149,18.34177059139025
-1.8157716346748813,-0.43941378690647825,18.315979254053623
-1.741496173796257,-0.49627274578952996,18.289983601670414
-1.6700077287010178,-0.5502828368386208,18.263811328672357
-1.6014969388156013,-0.6018580663008071,18.23748796808956
-1.5361143357778069,-0.6514536316606523,18.211036494962688
-1.4739650631384134,-0.6995612346911733,18.184476914383612
-1.4151041108239033,-0.7467037944294177,18.157825834258706
-1.359532149386185,-0.7934296177619546,18.13109602289396
-1.3071920415228226,-0.8403060972013932,18.10429595150766
-1.2579660991978567,-0.8879130163144304,18.077429321785637
-1.211674144072607,-0.9368355528802756,18.05049457860649
-1.1680724170516075,-0.9876570779957485,18.023484408080225
-1.1268533697772813,-1.0409518558075144,17.996385221064664
-1.0876463571146244,-1.097277753185721,17.969176622349813
-1.0500192353237403,-1.157169071337178,17.941830865733422
-1.013480856010637,-1.2211296120134483,17.91431229525001
-0.9774844313735294,-1.2896260895665828,17.8865767728647
-0.941431732022243,-1.3630819966549481,17.85857109300007
-0.9046780650406703,-1.4418720259612732,17.830232384333325
-0.8665379672699869,-1.526317142955417,17.801487499381064
-0.8262915372822723,-1.6166803956580607,17.772252392483065
-0.7831913194313711,-1.7131635367188665,17.742431486904938
-0.7364696449235844,-1.815904521124934,17.711917031904584
-0.6853463282215337,-1.9249759297453046,17.680588450750662
-0.6290366124188458,-2.0403843549534244,17.64831168084306
-0.5667592545974398,-2.162070770030315,17.614938507270338
-0.497744641655687,-2.289911889217394,17.580305891345166
-0.4212428286839479,-2.4237225104450166,17.544235295891724
-0.3365313956289707,-2.5632588181849423,17.506532009317265
-0.24292302365348528,-2.708222609825997,17.466984470788326
-0.13977270014676169,-2.8582663956928664,17.425363599150412
-0.02648447062410448,-3.0129993105352346,17.381422128581352
