theta1,theta2,theta3,theta4,theta5
3.1415926535,-0.9030865823619687,2.1246196420553805,1.9200595938963783,8.979318433952318e-11
3.1415548537063973,-0.9030747959898544,2.1245968485720983,1.920070601007546,3.779988339553352e-05
3.141441656598734,-0.9030394999443989,2.124528590094069,1.92010356344012,0.00015099699105955845
3.1412533655867225,-0.9029807888319337,2.1244150495790173,1.9201583928427062,0.00033928800307072524
3.1409902840800785,-0.90289875725879,2.1242564099846697,1.9202350008639104,0.0006023695097144999
3.1406527154885167,-0.9027934998312992,2.1240528542687502,1.9203332991523392,0.0009399381012763485
3.1402409632217516,-0.9026651111557928,2.1238045653889848,1.9204531993565979,0.0013516903680417377
3.139755330689497,-0.902513685838602,2.1235117263030987,1.9205946131252931,0.0018373229002961325
3.1391961213014685,-0.9023393184860582,2.123174519968818,1.9207574521070303,0.002396532288325
3.1385636384673794,-0.9021421037044928,2.122793129343867,1.9209416279504161,0.003029015122413806
3.1378581855969454,-0.901922136100237,2.122367737385971,1.921147052304056,0.003734467992848015
3.1370800660998803,-0.9016795102796223,2.1218985270528563,1.9213736368165564,0.004512587489913097
3.1362295833858984,-0.9014143208489801,2.1213856813022476,1.9216212931365229,0.005363070203894515
3.1353070408647152,-0.9011266624146415,2.1208293830918703,1.9218899329125616,0.006285612725077735
3.1343127419460446,-0.9008166295829381,2.120229815379449,1.9221794677932789,0.007279911643748224
3.1332469900396016,-0.9004843169602011,2.119587161122711,1.9224898094272802,0.008345663550191451
3.1321100885551,-0.9001298191527619,2.11890160327938,1.9228208694631723,0.009482565034692874
3.130902340902255,-0.8997532307669519,2.1181733248071817,1.9231725595495603,0.010690312687537966
3.129624050490781,-0.8993546464091025,2.117402508663841,1.923544791335051,0.011968603099012194
3.128275520730392,-0.8989341606855449,2.116589337807085,1.92393747646825,0.01331713285940102
3.1268570550308037,-0.8984918682026105,2.115733995194637,1.9243505265977634,0.014735598558989904
3.125368956801729,-0.8980278635666307,2.1148366637842235,1.9247838533721973,0.01622369678806433
3.1238115294528837,-0.8975422413839368,2.1138975265335693,1.9252373684401574,0.01778112413690975
3.1221850763939814,-0.8970350962608602,2.1129167664004,1.9257109834502502,0.019407577195811633
3.1204899010347376,-0.8965065228037322,2.1118945663424413,1.9262046100510812,0.021102752555055445
3.1187263067848665,-0.8959566156188843,2.1108311093174175,1.9267181598912566,0.022866346804926652
3.1168945970540824,-0.8953854693126477,2.109726578283055,1.9272515446193828,0.024698056535710725
3.1149950752521,-0.8947931784913536,2.1085811561970784,1.9278046758840652,0.026597578337693117
3.113028044788634,-0.8941798377613338,2.1073950260172136,1.9283774653339103,0.028564608801159314
3.110993809073398,-0.8935455417289193,2.1061683707011856,1.9289698246175238,0.030598844516394778
3.1088926715161085,-0.8928903850004416,2.1049013732067197,1.9295816653835116,0.032699982073684956
3.106724935526478,-0.892214462182232,2.1035942164915418,1.9302128992804803,0.034867718063315324
3.104490904514222,-0.8915178678806217,2.1022470835133764,1.9308634379570353,0.03710174907557136
3.102190881889055,-0.8908006967019424,2.1008601572299495,1.9315331930617832,0.03940177170073852
3.099825171060691,-0.8900630432525252,2.099433620598986,1.932222076243329,0.04176748252910226
3.0973940754388454,-0.8893050021387015,2.0979676565782115,1.93292999915028,0.04419857815094807
