x,y,z
-15.999999999999977,1.4366908882000289e-09,5.000000000000005
-16.00233611054893,0.0027599571827405323,5.00147582574871
-16.009238224702102,0.011006013771394057,5.005843411620997
-16.02053958840718,0.024694173420749296,5.0130180826681725
-16.036064049132957,0.043788812630178274,5.022921392432477
-16.055626645816453,0.06826194057047684,5.035480320946095
-16.07903415487901,0.09809244590757438,5.050626493811904
-16.10608559898018,0.13326533572223742,5.068295424478821
-16.136572724736066,0.17377096988970722,5.088425781601468
-16.170280455173113,0.21960429403714388,5.110958683172026
-16.206987322225583,0.27076407399560504,5.135837018929262
-16.246465884116276,0.32725213449951013,5.163004802381241
-16.28848313199036,0.3890726047538623,5.192406553622661
-16.332800889702234,0.4562311733805607,5.223986713981625
-16.379176210189264,0.5287343551649187,5.257689093392392
-16.42736177140446,0.6065887719452354,5.293456351258081
-16.477106274326164,0.6898004499180267,5.3312295114391315
-16.528154845117026,0.7783741355633044,5.370947511877681
-16.58024944306989,0.8723126323250419,5.412546789245119
-16.633129275556282,0.9716161601067039,5.455960898877512
-16.686531220784754,1.076281739559124,5.501120170142555
-16.740190258784803,1.186302603042187,5.547951397260704
-16.793839910657724,1.3016676340342417,5.59637756548298
-16.84721268578159,1.4223608366387972,5.646317612408073
-16.90004053632396,1.5483608366973542,5.697686224102874
-16.952055318106378,1.6796404158591145,5.750393665573349
-17.0029892565792,1.816166079781511,5.804345645017759
-17.052575416406828,1.957897661441254,5.8594432111821195
-17.100548172932722,2.1047879603235002,5.915582683029771
-17.146643683592583,2.256782418027448,5.972655610833343
-17.190600357173793,2.413818830583204,6.030548767699968
-17.232159318681358,2.575827097515415,6.089144170449855
-17.27106486746534,2.742729007419827,6.1483191286855625
-17.30706492619397,2.9144380595382025,6.2079463208158625
-17.339911478219857,3.0908593205298778,6.267893895734545
-17.369360990885184,3.271889315346029,6.328025598802443
-17.39517482234494,3.4574159508188043,6.388200920741273
-17.417119609555566,3.6473184702844907,6.448275268021314
-17.43496763517856,3.841467437271999,6.508100153312814
-17.44849717128526,4.039724746006109,6.56752340457401
-17.457492797917517,4.241943656205666,6.626389391367416
-17.46174569475976,4.447968849399794,6.684539267031497
-17.46105390440824,4.657636503746411,6.7418112253874565
-17.45522256598187,4.870774384118281,6.798040770731124
-17.444064118104315,5.087201944026053,6.853060999948271
-17.427398470595694,5.306730435778299,6.906702895698315
-17.40505314454329,5.529163025137586,6.958795629736348
-17.376863380770452,5.754294906623009,7.009166875587227
-17.342672217089284,5.981913415533846,7.05764312994731
-17.30233053510272,6.211798132730416,7.104050042369766
-17.255697077712277,6.443720978207556,7.148212752987691
-17.202638438886268,6.677446289535608,7.189956238244745
-17.143029027646335,6.9127308813256745,7.229105664836131
-17.076751008635032,7.149324082000986,7.265486752311365
-17.00369422203027,7.386967744327108,7.298926145055254
-16.92375608597142,7.62539622637016,7.329251794642438
-16.836841485052485,7.864336339817849,7.3562933538538955
-16.74286264881868,8.103507262911366,7.379882583949058
-16.641739024568576,8.342620415601376,7.399853777103366
-16.533397149114098,8.581379294956808,7.416044196247211
-16.417770524479955,8.819479269324338,7.42829453487595
-16.29479950283072,9.056607330259702,7.436449399740264
-16.16443118619352,9.29244180183081,7.440357819669886
-16.026619346795336,9.526652007528778,7.439873784128495
-15.881324374050138,9.758897895718132,7.4348568154409485
-15.72851325441237,9.98882962531317,7.425172578973206
